mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-10 13:21:28.706,2021-03-10-13-21-28-706,0,0,0,0,0,0,0,0,0,0,0,0,1501,1712,11,10
2021-03-10 13:21:28.737,2021-03-10-13-21-28-737,0,0,0,0,0,0,0,0,0,0,0,0,1501,1710,11,10
2021-03-10 13:21:28.753,2021-03-10-13-21-28-753,0,0,0,0,0,0,0,0,0,0,0,0,1501,1710,10,10
2021-03-10 13:21:28.784,2021-03-10-13-21-28-784,0,0,0,0,0,0,0,0,0,0,0,0,1501,1709,10,8
2021-03-10 13:21:28.815,2021-03-10-13-21-28-815,0,0,0,0,0,0,0,0,0,0,0,0,1503,1712,11,12
2021-03-10 13:21:28.831,2021-03-10-13-21-28-831,0,0,0,0,0,0,0,0,0,0,0,0,1503,1711,11,10
2021-03-10 13:21:28.862,2021-03-10-13-21-28-862,343,304,516,0,0,247,0,0,0,0,0,0,1501,1712,10,12
2021-03-10 13:21:28.893,2021-03-10-13-21-28-893,343,304,516,0,0,247,0,0,0,0,0,0,1502,1714,13,12
2021-03-10 13:21:28.909,2021-03-10-13-21-28-909,343,304,516,0,0,247,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:28.940,2021-03-10-13-21-28-940,343,304,516,0,0,247,0,0,0,0,0,0,1502,1711,10,10
2021-03-10 13:21:28.971,2021-03-10-13-21-28-971,343,304,516,0,0,247,0,0,0,0,0,0,1501,1713,10,10
2021-03-10 13:21:28.987,2021-03-10-13-21-28-987,343,304,516,0,0,247,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.018,2021-03-10-13-21-29-018,343,305,516,0,0,248,0,0,0,0,0,0,1502,1710,11,10
2021-03-10 13:21:29.049,2021-03-10-13-21-29-049,343,305,516,0,0,248,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:29.081,2021-03-10-13-21-29-081,343,305,516,0,0,248,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:29.096,2021-03-10-13-21-29-096,343,305,516,0,0,248,0,0,0,0,0,0,1502,1712,11,12
2021-03-10 13:21:29.128,2021-03-10-13-21-29-128,343,305,516,0,0,248,0,0,0,0,0,0,1503,1714,13,14
2021-03-10 13:21:29.159,2021-03-10-13-21-29-159,343,305,516,0,0,248,0,0,0,0,0,0,1504,1712,13,12
2021-03-10 13:21:29.174,2021-03-10-13-21-29-174,344,305,516,0,0,248,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:29.206,2021-03-10-13-21-29-206,344,305,516,0,0,248,0,0,0,0,0,0,1502,1710,10,10
2021-03-10 13:21:29.237,2021-03-10-13-21-29-237,344,305,516,0,0,248,0,0,0,0,0,0,1501,1712,11,10
2021-03-10 13:21:29.253,2021-03-10-13-21-29-253,344,305,516,0,0,248,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:29.284,2021-03-10-13-21-29-284,344,305,516,0,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.315,2021-03-10-13-21-29-315,344,305,516,0,0,248,0,0,0,0,0,0,1503,1712,11,12
2021-03-10 13:21:29.346,2021-03-10-13-21-29-346,343,305,516,76,0,247,0,0,0,0,0,0,1501,1712,11,10
2021-03-10 13:21:29.378,2021-03-10-13-21-29-378,343,305,516,76,0,247,0,0,0,0,0,0,1502,1713,10,10
2021-03-10 13:21:29.393,2021-03-10-13-21-29-393,343,305,516,76,0,247,0,0,0,0,0,0,1502,1714,11,12
2021-03-10 13:21:29.424,2021-03-10-13-21-29-424,343,305,516,76,0,247,0,0,0,0,0,0,1501,1713,10,10
2021-03-10 13:21:29.440,2021-03-10-13-21-29-440,343,305,516,76,0,247,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.471,2021-03-10-13-21-29-471,343,305,516,76,0,247,0,0,0,0,0,0,1502,1713,10,12
2021-03-10 13:21:29.503,2021-03-10-13-21-29-503,343,304,516,76,0,247,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.518,2021-03-10-13-21-29-518,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,11,10
2021-03-10 13:21:29.549,2021-03-10-13-21-29-549,343,304,516,76,0,247,0,0,0,0,0,0,1503,1713,13,14
2021-03-10 13:21:29.581,2021-03-10-13-21-29-581,343,304,516,76,0,247,0,0,0,0,0,0,1503,1714,13,16
2021-03-10 13:21:29.596,2021-03-10-13-21-29-596,343,304,516,76,0,247,0,0,0,0,0,0,1501,1713,10,10
2021-03-10 13:21:29.627,2021-03-10-13-21-29-627,343,304,516,76,0,247,0,0,0,0,0,0,1502,1714,11,12
2021-03-10 13:21:29.659,2021-03-10-13-21-29-659,344,305,516,76,0,248,0,0,0,0,0,0,1502,1711,11,10
2021-03-10 13:21:29.690,2021-03-10-13-21-29-690,344,305,516,76,0,248,0,0,0,0,0,0,1501,1713,11,12
2021-03-10 13:21:29.706,2021-03-10-13-21-29-706,344,305,516,76,0,248,0,0,0,0,0,0,1502,1713,11,10
2021-03-10 13:21:29.737,2021-03-10-13-21-29-737,344,305,516,76,0,248,0,0,0,0,0,0,1501,1712,11,10
2021-03-10 13:21:29.768,2021-03-10-13-21-29-768,344,305,516,76,0,248,0,0,0,0,0,0,1502,1713,11,10
2021-03-10 13:21:29.784,2021-03-10-13-21-29-784,344,305,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.815,2021-03-10-13-21-29-815,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.846,2021-03-10-13-21-29-846,343,304,516,76,0,248,0,0,0,0,0,0,1502,1714,11,14
2021-03-10 13:21:29.862,2021-03-10-13-21-29-862,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.893,2021-03-10-13-21-29-893,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.924,2021-03-10-13-21-29-924,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:29.940,2021-03-10-13-21-29-940,343,304,516,76,0,248,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:29.971,2021-03-10-13-21-29-971,343,304,516,76,0,248,0,0,0,0,0,0,1503,1712,11,12
2021-03-10 13:21:30.002,2021-03-10-13-21-30-002,343,304,516,76,0,247,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:30.034,2021-03-10-13-21-30-034,343,304,516,76,0,247,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:30.049,2021-03-10-13-21-30-049,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,11,10
2021-03-10 13:21:30.080,2021-03-10-13-21-30-080,343,304,516,76,0,247,0,0,0,0,0,0,1501,1710,10,10
2021-03-10 13:21:30.112,2021-03-10-13-21-30-112,343,304,516,76,0,247,0,0,0,0,0,0,1503,1713,13,16
2021-03-10 13:21:30.127,2021-03-10-13-21-30-127,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:30.159,2021-03-10-13-21-30-159,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:30.190,2021-03-10-13-21-30-190,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,11,12
2021-03-10 13:21:30.205,2021-03-10-13-21-30-205,343,304,516,76,0,247,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:30.237,2021-03-10-13-21-30-237,343,304,516,76,0,247,0,0,0,0,0,0,1502,1710,11,10
2021-03-10 13:21:30.268,2021-03-10-13-21-30-268,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:30.284,2021-03-10-13-21-30-284,343,304,516,76,0,247,0,0,0,0,0,0,1504,1714,13,16
2021-03-10 13:21:30.315,2021-03-10-13-21-30-315,343,304,516,76,0,248,0,0,0,0,0,0,1502,1710,10,10
2021-03-10 13:21:30.346,2021-03-10-13-21-30-346,343,304,516,76,0,248,0,0,0,0,0,0,1503,1714,13,12
2021-03-10 13:21:30.362,2021-03-10-13-21-30-362,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:30.393,2021-03-10-13-21-30-393,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:30.424,2021-03-10-13-21-30-424,343,304,516,76,0,248,0,0,0,0,0,0,1502,1713,11,12
2021-03-10 13:21:30.440,2021-03-10-13-21-30-440,343,304,516,76,0,248,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:30.471,2021-03-10-13-21-30-471,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,12
2021-03-10 13:21:30.502,2021-03-10-13-21-30-502,343,304,516,76,0,248,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:30.518,2021-03-10-13-21-30-518,343,304,516,76,0,248,0,0,0,0,0,0,1503,1714,13,16
2021-03-10 13:21:30.549,2021-03-10-13-21-30-549,343,304,516,76,0,248,0,0,0,0,0,0,1504,1714,13,14
2021-03-10 13:21:30.580,2021-03-10-13-21-30-580,343,304,516,76,0,248,0,0,0,0,0,0,1503,1714,13,16
2021-03-10 13:21:30.612,2021-03-10-13-21-30-612,343,304,516,76,0,248,0,0,0,0,0,0,1501,1713,10,10
2021-03-10 13:21:30.627,2021-03-10-13-21-30-627,344,304,516,76,0,247,0,0,0,0,0,0,1504,1714,14,16
2021-03-10 13:21:30.659,2021-03-10-13-21-30-659,344,304,516,76,0,247,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:30.690,2021-03-10-13-21-30-690,344,304,516,76,0,247,0,0,0,0,0,0,1504,1715,11,14
2021-03-10 13:21:30.705,2021-03-10-13-21-30-705,344,304,516,76,0,247,0,0,0,0,0,0,1503,1713,11,12
2021-03-10 13:21:30.737,2021-03-10-13-21-30-737,344,304,516,76,0,247,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:30.768,2021-03-10-13-21-30-768,344,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:30.799,2021-03-10-13-21-30-799,344,304,516,76,0,246,0,0,0,0,0,0,1502,1712,10,12
2021-03-10 13:21:30.815,2021-03-10-13-21-30-815,344,304,516,76,0,246,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:30.846,2021-03-10-13-21-30-846,344,304,516,76,0,246,0,0,0,0,0,0,1502,1711,11,10
2021-03-10 13:21:30.877,2021-03-10-13-21-30-877,344,304,516,76,0,246,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:30.893,2021-03-10-13-21-30-893,344,304,516,76,0,246,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:30.924,2021-03-10-13-21-30-924,344,304,516,76,0,246,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:30.955,2021-03-10-13-21-30-955,343,304,516,76,0,247,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:30.971,2021-03-10-13-21-30-971,343,304,516,76,0,247,0,0,0,0,0,0,1504,1712,14,12
2021-03-10 13:21:31.002,2021-03-10-13-21-31-002,343,304,516,76,0,247,0,0,0,0,0,0,1504,1713,13,12
2021-03-10 13:21:31.033,2021-03-10-13-21-31-033,343,304,516,76,0,247,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:31.049,2021-03-10-13-21-31-049,343,304,516,76,0,247,0,0,0,0,0,0,1503,1712,10,10
2021-03-10 13:21:31.080,2021-03-10-13-21-31-080,343,304,516,76,0,247,0,0,0,0,0,0,1502,1713,11,12
2021-03-10 13:21:31.112,2021-03-10-13-21-31-112,343,304,516,76,0,247,0,0,0,0,0,0,1504,1711,11,10
2021-03-10 13:21:31.127,2021-03-10-13-21-31-127,343,304,516,76,0,248,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:31.158,2021-03-10-13-21-31-158,343,304,516,76,0,248,0,0,0,0,0,0,1503,1714,11,14
2021-03-10 13:21:31.190,2021-03-10-13-21-31-190,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:31.205,2021-03-10-13-21-31-205,343,304,516,76,0,248,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:31.236,2021-03-10-13-21-31-236,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,11,12
2021-03-10 13:21:31.268,2021-03-10-13-21-31-268,343,304,516,76,0,248,0,0,0,0,0,0,1501,1713,10,10
2021-03-10 13:21:31.299,2021-03-10-13-21-31-299,343,304,516,76,0,248,0,0,0,0,0,0,1504,1714,13,16
2021-03-10 13:21:31.315,2021-03-10-13-21-31-315,343,304,516,76,0,248,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:31.346,2021-03-10-13-21-31-346,343,304,516,76,0,248,0,0,0,0,0,0,1503,1714,13,16
2021-03-10 13:21:31.377,2021-03-10-13-21-31-377,343,304,516,76,0,248,0,0,0,0,0,0,1504,1712,14,12
2021-03-10 13:21:31.393,2021-03-10-13-21-31-393,343,304,516,76,0,248,0,0,0,0,0,0,1503,1713,11,14
2021-03-10 13:21:31.424,2021-03-10-13-21-31-424,343,304,516,76,0,248,0,0,0,0,0,0,1500,1712,10,10
2021-03-10 13:21:31.455,2021-03-10-13-21-31-455,344,304,516,76,0,247,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:31.486,2021-03-10-13-21-31-486,344,304,516,76,0,247,0,0,0,0,0,0,1502,1712,10,8
2021-03-10 13:21:31.502,2021-03-10-13-21-31-502,344,304,516,76,0,247,0,0,0,0,0,0,1503,1712,11,10
2021-03-10 13:21:31.533,2021-03-10-13-21-31-533,344,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:31.549,2021-03-10-13-21-31-549,344,304,516,76,0,247,0,0,0,0,0,0,1501,1713,11,12
2021-03-10 13:21:31.580,2021-03-10-13-21-31-580,344,304,516,76,0,247,0,0,0,0,0,0,1501,1714,10,10
2021-03-10 13:21:31.611,2021-03-10-13-21-31-611,343,304,516,76,0,247,0,0,0,0,0,0,1502,1711,11,10
2021-03-10 13:21:31.627,2021-03-10-13-21-31-627,343,304,516,76,0,247,0,0,0,0,0,0,1502,1714,11,12
2021-03-10 13:21:31.658,2021-03-10-13-21-31-658,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:31.689,2021-03-10-13-21-31-689,343,304,516,76,0,247,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:31.705,2021-03-10-13-21-31-705,343,304,516,76,0,247,0,0,0,0,0,0,1503,1714,13,16
2021-03-10 13:21:31.736,2021-03-10-13-21-31-736,343,304,516,76,0,247,0,0,0,0,0,0,1502,1713,11,12
2021-03-10 13:21:31.768,2021-03-10-13-21-31-768,343,305,516,76,0,248,0,0,0,0,0,0,1502,1712,10,10
2021-03-10 13:21:31.799,2021-03-10-13-21-31-799,343,305,516,76,0,248,0,0,0,0,0,0,1502,1710,11,10
2021-03-10 13:21:31.814,2021-03-10-13-21-31-814,343,305,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:31.846,2021-03-10-13-21-31-846,343,305,516,76,0,248,0,0,0,0,0,0,1502,1712,11,10
2021-03-10 13:21:31.861,2021-03-10-13-21-31-861,343,305,516,76,0,248,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:31.893,2021-03-10-13-21-31-893,343,305,516,76,0,248,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:31.924,2021-03-10-13-21-31-924,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:31.955,2021-03-10-13-21-31-955,343,304,516,76,0,247,0,0,0,0,0,0,1501,1712,10,10
2021-03-10 13:21:31.971,2021-03-10-13-21-31-971,343,304,516,76,0,247,0,0,0,0,0,0,1503,1713,13,16
2021-03-10 13:21:32.002,2021-03-10-13-21-32-002,343,304,516,76,0,247,0,0,0,0,0,0,1501,1711,11,10
2021-03-10 13:21:32.033,2021-03-10-13-21-32-033,343,304,516,76,0,247,0,0,0,0,0,0,1502,1711,11,10
2021-03-10 13:21:32.064,2021-03-10-13-21-32-064,343,304,516,76,0,247,0,0,0,0,0,0,1502,1712,10,10
